Orthogroup,Leersia_perrieri,Oryza_barthii,Oryza_brachyantha,Oryza_glaberrima,Oryza_glumaepatula,Oryza_meridionalis,Oryza_nivara,Oryza_punctata,Oryza_rufipogon,Oryza_sativa_IR8,Oryza_sativa_N22,Oryza_sativa_vg_indica,Oryza_sativa_vg_japonica,Total
OG0012399,1,2,1,1,2,1,2,1,1,1,0,1,1,15
OG0012400,4,1,1,1,1,0,1,1,1,1,1,1,1,15
OG0012401,1,1,1,1,2,1,1,1,1,1,1,1,2,15
OG0012402,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012403,1,1,1,1,1,1,1,1,1,2,1,2,1,15
OG0012404,1,2,0,1,1,1,1,2,1,1,1,2,1,15
OG0012405,1,1,4,1,1,1,0,1,1,1,1,1,1,15
OG0012406,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012407,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012408,1,1,1,2,1,1,1,1,1,1,2,1,1,15
OG0012409,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012410,1,1,1,1,1,1,1,1,2,1,1,1,2,15
OG0012411,1,1,1,1,2,1,1,2,1,1,1,1,1,15
OG0012412,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012413,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012414,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012415,1,1,1,1,1,2,1,2,1,1,1,1,1,15
OG0012416,2,1,1,1,1,1,1,1,1,1,2,1,1,15
OG0012417,1,1,1,1,1,1,1,2,1,1,1,2,1,15
OG0012418,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012419,2,1,0,1,1,2,1,1,1,1,1,1,2,15
OG0012420,1,1,2,1,2,1,1,1,1,1,1,1,1,15
OG0012421,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012422,1,1,1,1,1,1,1,2,1,1,1,1,2,15
OG0012423,4,1,2,1,1,0,1,1,1,1,0,1,1,15
OG0012424,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012425,1,1,1,1,1,1,1,1,2,1,2,1,1,15
OG0012426,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012427,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012428,1,1,1,1,1,2,1,1,1,1,2,1,1,15
OG0012430,1,1,2,0,1,2,1,1,1,1,1,1,2,15
OG0012431,1,1,2,1,2,1,1,1,1,1,1,1,1,15
OG0012432,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012433,1,2,1,1,1,1,1,1,0,2,1,1,2,15
OG0012434,1,1,2,1,2,1,1,1,1,1,1,1,1,15
OG0012435,1,1,1,1,4,1,1,1,1,1,1,0,1,15
OG0012436,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012437,2,1,1,1,1,1,1,3,1,0,1,0,2,15
OG0012438,1,1,1,1,1,2,1,1,1,2,1,1,1,15
OG0012439,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012440,1,1,0,1,2,1,1,1,1,1,1,2,2,15
OG0012441,1,2,0,2,2,1,2,1,1,1,1,1,0,15
OG0012442,3,1,1,0,1,2,1,1,1,1,1,1,1,15
OG0012443,1,1,1,0,1,1,3,1,1,1,1,1,2,15
OG0012444,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012445,1,1,1,1,1,2,1,2,1,1,1,1,1,15
OG0012446,1,1,2,1,1,1,1,2,1,2,0,1,1,15
OG0012447,1,1,1,1,1,0,1,1,1,4,1,1,1,15
OG0012448,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012449,1,0,0,2,1,2,3,1,1,1,1,1,1,15
OG0012450,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012451,2,1,1,3,1,0,1,1,1,1,1,1,1,15
OG0012452,1,1,1,2,1,1,1,1,2,1,1,1,1,15
OG0012453,1,3,1,1,1,1,2,1,2,0,0,1,1,15
OG0012454,1,1,1,1,1,1,2,1,1,2,2,1,0,15
OG0012455,1,1,1,1,1,1,1,2,2,1,1,1,1,15
OG0012456,2,1,1,1,1,1,1,1,1,1,1,2,1,15
OG0012457,2,1,1,1,1,2,1,1,1,1,1,1,1,15
OG0012458,1,1,1,1,1,0,1,1,1,2,3,1,1,15
OG0012459,2,1,1,1,1,2,1,1,1,1,1,1,1,15
OG0012460,2,1,1,1,1,1,1,1,1,1,1,2,1,15
OG0012461,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012462,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012463,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012464,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012465,1,2,0,1,1,0,1,2,2,1,1,1,2,15
OG0012466,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012467,1,0,0,1,1,1,1,1,1,1,5,1,1,15
OG0012468,1,1,2,0,1,1,1,1,1,2,2,1,1,15
OG0012469,2,1,1,1,1,1,1,1,1,1,2,1,1,15
OG0012470,2,0,2,1,1,2,1,1,1,1,1,1,1,15
OG0012471,1,1,1,1,1,1,1,2,1,1,1,2,1,15
OG0012472,1,1,0,1,1,1,1,1,1,0,5,1,1,15
OG0012473,2,1,1,1,1,1,1,2,1,1,1,1,1,15
OG0012474,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012475,1,1,1,1,1,0,1,1,1,3,1,1,2,15
OG0012476,2,1,1,1,2,0,2,1,1,1,1,1,1,15
OG0012477,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012478,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012479,2,2,1,1,1,0,1,2,1,1,1,1,1,15
OG0012480,1,1,2,1,3,0,1,1,1,1,0,1,2,15
OG0012481,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012482,1,1,1,1,1,1,1,1,1,1,2,1,2,15
OG0012483,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012484,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012485,1,1,1,1,1,1,2,1,2,1,1,1,1,15
OG0012486,1,1,0,1,1,1,1,2,1,2,1,2,1,15
OG0012487,1,2,0,1,0,1,2,2,2,1,1,1,1,15
OG0012488,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012489,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012490,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012491,1,1,4,1,1,1,1,1,1,1,0,1,1,15
OG0012492,1,1,1,1,1,2,2,1,1,1,1,1,1,15
OG0012493,2,1,1,1,1,1,1,1,1,2,1,1,1,15
OG0012494,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012495,1,1,1,1,1,2,1,2,1,1,1,1,1,15
OG0012496,1,1,1,1,1,0,1,1,1,1,4,1,1,15
OG0012497,1,1,1,1,1,1,2,2,1,1,1,1,1,15
OG0012498,1,1,2,1,1,0,1,1,2,1,2,1,1,15
OG0012499,1,1,2,1,2,0,1,1,1,2,1,1,1,15
OG0012500,1,1,1,1,1,2,1,2,1,1,1,1,1,15
OG0012501,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012502,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012503,2,1,1,2,1,2,1,1,1,1,1,0,1,15
OG0012504,1,0,1,1,1,1,1,1,1,1,4,1,1,15
OG0012505,2,2,1,1,1,1,1,1,1,1,1,1,1,15
OG0012506,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012507,1,1,1,2,1,1,1,2,1,1,1,1,1,15
OG0012508,1,1,0,2,2,1,1,2,1,1,1,1,1,15
OG0012509,1,1,1,1,2,1,1,1,1,1,1,1,2,15
OG0012510,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012511,1,1,1,1,1,0,1,1,1,3,2,1,1,15
OG0012512,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012513,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012514,1,2,0,1,1,0,5,0,2,2,0,1,0,15
OG0012515,1,1,1,1,1,0,1,1,1,1,4,1,1,15
OG0012516,1,1,2,1,1,0,1,1,1,2,2,1,1,15
OG0012517,1,1,3,1,1,1,1,1,1,1,1,0,2,15
OG0012518,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012519,2,1,1,2,1,1,1,2,2,0,0,1,1,15
OG0012520,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012521,2,1,1,1,1,1,1,1,2,1,1,1,1,15
OG0012522,1,1,3,1,1,0,1,1,1,2,1,1,1,15
OG0012523,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012524,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012525,1,1,1,2,1,1,1,3,1,1,1,1,0,15
OG0012526,2,1,1,1,1,1,1,2,1,1,1,1,1,15
OG0012527,1,1,3,1,1,2,0,2,1,0,0,1,2,15
OG0012528,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012529,1,1,0,2,2,1,2,0,1,2,0,2,1,15
OG0012530,1,1,1,1,2,1,1,1,1,1,2,1,1,15
OG0012531,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012532,1,1,1,1,1,1,1,1,1,2,1,2,1,15
OG0012533,1,1,1,1,1,2,1,1,1,2,1,1,1,15
OG0012534,1,1,2,1,1,1,1,1,1,1,1,1,2,15
OG0012535,1,2,1,1,1,1,1,1,1,0,3,1,1,15
OG0012536,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012537,1,1,0,1,1,1,2,0,1,2,1,2,2,15
OG0012538,1,1,1,1,1,2,2,1,1,1,1,1,1,15
OG0012539,1,2,1,2,1,1,1,1,1,1,1,1,1,15
OG0012540,1,1,1,1,1,2,1,1,1,1,1,1,2,15
OG0012541,1,1,1,1,1,1,1,2,1,1,1,2,1,15
OG0012542,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012543,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012544,1,0,0,1,2,2,1,1,1,0,3,2,1,15
OG0012545,1,1,1,1,1,0,1,1,1,2,3,1,1,15
OG0012546,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012547,2,1,2,2,1,1,1,0,1,1,1,1,1,15
OG0012548,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012549,1,1,1,1,1,1,2,1,1,1,1,1,2,15
OG0012550,1,1,1,1,2,0,1,1,2,1,1,1,2,15
OG0012551,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012552,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012553,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012554,1,1,2,1,1,1,1,1,2,1,1,1,1,15
OG0012555,1,1,1,1,1,1,2,2,1,1,1,1,1,15
OG0012556,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012557,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012558,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012559,2,1,1,1,2,1,1,1,1,0,1,1,2,15
OG0012560,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012561,1,2,1,1,2,1,1,1,1,1,1,1,1,15
OG0012562,1,1,1,1,0,2,1,1,1,2,0,2,2,15
OG0012563,3,1,1,1,1,0,1,1,1,1,2,1,1,15
OG0012564,1,1,1,1,2,1,1,1,1,1,1,1,2,15
OG0012565,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012566,1,1,0,0,0,3,2,3,2,0,1,1,1,15
OG0012567,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012568,2,1,1,1,1,1,1,1,1,1,2,1,1,15
OG0012569,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012570,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012571,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012572,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012573,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012574,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012575,1,2,0,1,1,2,1,2,1,1,1,1,1,15
OG0012576,1,1,1,1,1,1,1,1,1,2,1,1,2,15
OG0012577,1,1,0,1,2,4,1,0,1,1,1,1,1,15
OG0012578,2,1,1,0,2,1,1,3,1,0,1,1,1,15
OG0012579,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012580,1,1,1,0,1,1,1,1,1,2,2,1,2,15
OG0012581,2,1,1,1,1,0,1,3,1,1,1,1,1,15
OG0012582,1,1,2,1,2,1,1,1,1,1,1,1,1,15
OG0012583,1,1,2,1,1,1,2,1,1,1,1,1,1,15
OG0012584,1,1,1,1,1,2,1,1,1,1,2,1,1,15
OG0012585,1,1,2,1,1,1,1,1,2,2,0,1,1,15
OG0012586,2,1,1,1,1,2,1,1,1,1,1,1,1,15
OG0012587,1,1,0,0,2,3,2,0,1,1,1,2,1,15
OG0012588,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012589,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012590,1,1,1,1,1,2,1,2,1,1,1,1,1,15
OG0012591,1,0,1,1,1,1,2,2,2,1,1,1,1,15
OG0012592,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012593,1,1,1,1,2,1,1,2,1,1,1,1,1,15
OG0012594,3,1,0,1,1,3,1,1,1,1,0,1,1,15
OG0012595,1,2,1,2,1,1,1,1,2,1,0,1,1,15
OG0012596,1,1,0,1,1,3,1,2,1,1,1,1,1,15
OG0012597,2,1,1,0,1,1,1,2,1,1,1,2,1,15
OG0012598,2,1,1,1,1,0,1,1,1,2,1,1,2,15
OG0012599,2,1,1,1,1,1,1,1,1,1,1,1,2,15
OG0012600,1,1,1,1,1,3,1,2,1,0,1,1,1,15
OG0012601,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012602,5,0,1,1,1,0,1,1,1,1,1,1,1,15
OG0012603,2,2,0,1,1,0,1,1,1,2,1,1,2,15
OG0012604,1,1,0,1,1,1,1,3,1,2,1,1,1,15
OG0012605,1,1,1,1,1,0,2,1,2,2,1,1,1,15
OG0012606,1,1,1,1,2,1,1,3,1,1,0,1,1,15
OG0012607,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012608,1,1,0,2,2,1,1,1,1,2,1,1,1,15
OG0012609,1,1,2,1,2,2,3,0,1,0,0,1,1,15
OG0012610,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012611,1,0,1,1,1,0,1,1,1,3,3,1,1,15
OG0012612,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012613,1,1,3,0,2,1,1,1,1,1,1,1,1,15
OG0012614,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012615,1,1,0,1,1,2,1,1,2,1,2,1,1,15
OG0012616,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012617,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012618,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012619,1,1,1,1,1,1,1,1,2,2,1,1,1,15
OG0012620,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012621,1,1,2,1,2,0,1,1,1,2,1,1,1,15
OG0012622,1,0,1,1,1,3,1,1,1,2,1,1,1,15
OG0012623,1,1,1,1,2,0,3,1,1,1,1,1,1,15
OG0012624,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012625,2,1,0,1,2,1,1,1,1,1,2,1,1,15
OG0012626,2,1,1,1,1,1,1,1,1,1,2,1,1,15
OG0012627,2,1,1,1,1,0,1,2,1,1,1,2,1,15
OG0012628,1,2,2,2,1,0,1,1,1,1,1,1,1,15
OG0012629,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012630,1,1,1,1,1,1,3,1,1,1,1,1,1,15
OG0012631,2,1,1,1,1,1,2,1,1,1,1,1,1,15
OG0012632,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012633,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012634,1,2,1,1,1,1,1,1,1,1,2,1,1,15
OG0012635,1,1,1,1,0,1,1,1,1,1,4,1,1,15
OG0012636,1,1,1,1,1,1,1,1,0,2,2,1,2,15
OG0012637,1,2,1,1,1,2,1,1,2,0,1,1,1,15
OG0012638,1,1,1,1,1,1,2,1,1,2,1,1,1,15
OG0012639,1,1,1,1,1,2,1,1,1,1,2,1,1,15
OG0012640,1,1,2,1,2,1,1,1,1,1,1,1,1,15
OG0012641,1,1,1,1,1,2,1,1,1,2,1,1,1,15
OG0012642,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012643,1,0,1,2,2,1,1,2,1,1,1,1,1,15
OG0012644,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012645,1,1,2,1,1,1,2,1,1,1,1,1,1,15
OG0012646,1,1,1,1,1,1,2,1,1,1,1,1,2,15
OG0012647,1,0,1,1,1,1,1,1,1,1,5,1,0,15
OG0012648,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012649,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012650,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012651,1,1,1,1,1,1,1,0,1,2,2,1,2,15
OG0012652,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012653,1,1,1,1,1,1,1,2,1,3,0,1,1,15
OG0012654,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012655,2,1,1,1,1,1,1,1,1,2,1,1,1,15
OG0012656,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012657,3,1,0,1,1,2,1,1,1,1,1,1,1,15
OG0012658,2,1,1,1,1,1,1,1,1,2,1,1,1,15
OG0012659,1,2,1,1,1,0,1,1,1,2,2,1,1,15
OG0012660,1,1,3,0,1,1,1,2,1,1,1,1,1,15
OG0012661,1,1,1,0,1,2,1,1,1,2,2,1,1,15
OG0012662,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012663,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012664,1,1,1,1,2,1,1,1,2,1,1,1,1,15
OG0012665,1,1,0,1,2,0,1,2,1,1,1,1,3,15
OG0012666,2,1,0,1,1,1,1,1,2,1,1,1,2,15
OG0012667,1,1,2,1,1,1,1,1,1,0,2,2,1,15
OG0012668,2,1,1,1,1,1,1,2,1,1,1,1,1,15
OG0012669,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012670,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012671,1,1,1,1,1,2,1,1,1,2,1,1,1,15
OG0012672,1,1,1,1,1,2,2,1,1,1,1,1,1,15
OG0012673,2,1,1,1,1,1,1,2,1,1,1,1,1,15
OG0012674,2,1,1,1,1,1,1,1,2,1,1,1,1,15
OG0012675,1,1,1,1,1,1,1,1,1,0,4,1,1,15
OG0012676,1,1,2,1,1,0,3,1,1,1,1,1,1,15
OG0012677,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012678,1,1,1,1,2,1,1,1,1,1,1,2,1,15
OG0012679,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012680,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012681,4,0,1,1,0,0,1,0,1,3,2,0,2,15
OG0012682,1,1,1,1,1,1,2,1,2,1,1,1,1,15
OG0012683,1,2,1,1,1,1,2,1,1,1,1,1,1,15
OG0012684,1,1,2,0,1,3,1,1,1,1,1,1,1,15
OG0012685,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012686,1,1,2,1,1,3,1,1,1,1,0,1,1,15
OG0012687,1,1,1,1,1,0,1,1,1,1,4,1,1,15
OG0012688,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012689,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012690,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012691,1,1,2,1,1,1,1,1,1,1,2,1,1,15
OG0012692,1,1,1,1,1,2,1,1,2,1,1,1,1,15
OG0012693,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012694,1,1,1,1,2,1,1,1,1,1,1,2,1,15
OG0012695,4,1,5,1,0,0,0,1,1,1,0,0,1,15
OG0012696,3,1,1,1,2,1,2,1,1,1,0,0,1,15
OG0012697,1,1,0,0,1,1,2,1,1,2,2,1,2,15
OG0012698,2,1,1,0,1,2,1,2,1,1,1,1,1,15
OG0012699,1,1,1,0,1,3,1,1,1,2,1,1,1,15
OG0012700,1,1,1,1,1,1,1,2,1,2,1,1,1,15
OG0012701,2,1,1,1,1,1,2,1,1,1,1,1,1,15
OG0012702,1,2,1,1,1,1,0,1,2,2,0,2,1,15
OG0012703,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012704,1,1,0,1,3,1,1,1,1,2,1,1,1,15
OG0012705,1,1,1,1,1,1,1,1,1,1,1,2,2,15
OG0012706,2,1,1,1,1,1,1,1,1,1,1,1,2,15
OG0012707,1,1,1,1,1,1,2,1,1,1,2,1,1,15
OG0012708,1,1,2,1,1,1,1,1,1,1,2,1,1,15
OG0012709,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012710,1,1,2,1,1,1,1,2,1,1,1,1,1,15
OG0012711,1,1,2,1,1,1,1,1,1,1,1,1,2,15
OG0012712,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012713,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012714,1,1,1,1,1,1,3,1,1,1,1,1,1,15
OG0012715,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012716,1,1,1,2,1,1,1,2,1,1,1,1,1,15
OG0012717,2,1,1,1,1,1,1,1,1,2,1,1,1,15
OG0012718,1,1,3,1,1,1,1,1,1,1,1,1,1,15
OG0012719,1,1,0,1,0,1,2,1,1,3,2,1,1,15
OG0012720,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012721,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012722,1,1,1,0,2,1,1,1,1,2,2,1,1,15
OG0012723,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012724,1,1,1,2,1,1,1,1,1,2,1,1,1,15
OG0012725,1,1,0,1,2,2,1,1,1,1,1,1,2,15
OG0012726,2,1,1,1,1,1,1,2,1,1,1,1,1,15
OG0012727,1,1,1,2,1,1,1,2,1,1,1,1,1,15
OG0012728,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012729,1,3,1,0,3,0,1,1,1,0,2,1,1,15
OG0012730,1,1,0,1,1,1,1,1,1,1,4,1,1,15
OG0012731,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012732,2,1,1,0,1,1,1,1,1,2,2,1,1,15
OG0012733,2,1,1,0,2,1,1,1,1,2,1,1,1,15
OG0012734,1,1,2,0,1,2,1,1,1,2,1,1,1,15
OG0012735,1,1,2,1,1,1,1,1,2,1,1,1,1,15
OG0012736,1,1,1,0,1,1,1,1,1,2,1,1,3,15
OG0012737,1,1,1,1,1,1,1,2,1,1,2,1,1,15
OG0012738,1,1,1,0,1,0,3,1,1,3,1,1,1,15
OG0012739,1,1,2,0,2,1,1,1,1,2,1,1,1,15
OG0012740,1,1,0,1,1,1,0,0,2,2,0,3,3,15
OG0012741,1,1,1,1,1,1,1,2,1,2,1,1,1,15
OG0012742,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012743,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012744,1,1,0,1,1,2,1,2,1,1,2,1,1,15
OG0012745,1,1,1,0,2,1,1,1,1,1,1,2,2,15
OG0012746,2,1,0,1,1,0,1,1,1,0,5,1,1,15
OG0012747,1,1,0,1,1,1,1,1,1,0,5,0,2,15
OG0012748,1,1,2,1,1,1,1,1,1,1,2,1,1,15
OG0012749,1,1,1,0,2,1,2,1,1,1,1,1,2,15
OG0012750,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012751,1,1,1,1,1,4,1,1,0,1,1,2,0,15
OG0012752,4,1,0,1,0,1,1,1,1,2,1,1,1,15
OG0012753,1,2,1,1,1,1,1,1,1,1,1,2,1,15
OG0012754,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012755,1,1,3,0,1,1,1,1,1,1,2,1,1,15
OG0012756,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012757,1,2,2,2,1,1,1,1,1,1,0,1,1,15
OG0012758,1,1,0,2,0,3,2,0,0,2,2,1,1,15
OG0012759,3,1,1,1,1,1,1,3,1,1,1,0,0,15
OG0012760,2,1,1,1,1,0,1,1,1,2,2,1,1,15
OG0012761,2,1,2,1,1,1,1,1,1,1,1,1,1,15
OG0012762,1,1,1,1,1,1,1,1,1,1,2,2,1,15
OG0012763,1,1,1,1,1,1,1,1,1,0,3,2,1,15
OG0012764,1,1,2,1,1,0,1,1,1,4,0,1,1,15
OG0012765,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012766,3,1,0,1,1,1,1,1,1,2,1,1,1,15
OG0012767,1,1,1,1,1,1,2,1,1,1,1,1,2,15
OG0012768,3,1,1,1,1,1,1,1,1,1,1,1,1,15
OG0012769,1,2,1,1,1,1,2,2,1,0,0,2,1,15
OG0012770,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012771,1,1,0,1,1,1,1,2,1,3,1,1,1,15
OG0012772,1,1,3,0,1,1,1,2,1,2,1,0,1,15
OG0012773,2,2,1,0,1,2,1,1,1,1,1,1,1,15
OG0012774,1,1,1,0,1,1,2,2,1,1,2,1,1,15
OG0012775,1,1,1,0,3,1,1,1,2,1,1,1,1,15
OG0012776,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012777,1,1,2,1,1,2,1,1,1,1,1,1,1,15
OG0012778,1,1,2,1,1,1,1,1,1,1,1,2,1,15
OG0012779,1,1,2,1,1,1,1,1,1,2,1,1,1,15
OG0012780,1,1,1,1,1,1,1,1,1,2,2,1,1,15
OG0012781,1,1,1,1,1,3,1,1,1,0,2,1,1,15
OG0012782,2,1,1,1,1,2,1,2,1,0,1,1,1,15
OG0012783,3,1,0,1,0,3,1,1,1,1,1,1,1,15
OG0012784,1,1,1,1,1,3,1,1,1,1,1,1,1,15
OG0012785,3,0,1,1,1,1,1,2,1,1,1,1,1,15
OG0012786,1,1,0,1,2,1,2,1,1,2,1,1,1,15
OG0012787,1,1,0,1,1,3,1,1,1,1,1,1,2,15
OG0012788,1,1,1,1,1,1,1,1,1,1,3,1,1,15
OG0012789,1,1,1,1,1,1,1,1,1,3,1,1,1,15
OG0012790,1,1,1,1,1,2,1,1,1,0,3,1,1,15
OG0012791,2,1,2,1,1,0,1,2,1,1,0,2,1,15
OG0012792,1,1,0,2,2,1,1,1,2,1,1,1,1,15
OG0012793,1,1,1,1,1,1,2,1,1,1,2,1,1,15
OG0012794,1,1,1,1,1,1,1,3,1,1,1,1,1,15
OG0012795,1,1,1,1,1,1,1,1,1,1,2,1,2,15
OG0012796,1,1,1,1,1,0,1,2,1,2,2,1,1,15
OG0012797,1,1,1,1,1,1,1,1,1,1,1,1,3,15
OG0012798,1,1,1,0,2,1,2,0,1,2,2,1,1,15
OG0012799,1,1,4,2,1,0,1,0,1,1,1,1,1,15
OG0012800,1,2,1,1,1,1,1,2,1,1,1,1,1,15
OG0012801,1,1,1,1,3,1,1,1,1,1,1,1,1,15
OG0012802,1,1,1,1,1,0,1,2,1,2,2,1,1,15
OG0012803,1,1,1,1,1,2,1,1,1,1,2,1,1,15
OG0012804,1,2,2,1,1,0,2,1,1,1,1,1,1,15
OG0012805,1,1,2,1,1,0,1,2,1,2,0,1,2,15
OG0012806,1,1,1,1,1,3,1,1,1,1,1,1,1,15
